Codigo;Mes;Demanda_Unid
TUCA-00001;2024-07-01;62,0
TUCA-00002;2020-04-01;0,0
TUCA-00002;2022-05-01;50,0
TUCA-00003;2025-10-01;62,0
TUCA-00004;2021-04-01;21,0
TUCA-00004;2021-07-01;91,0
TUCA-00004;2024-10-01;14,0
TUCA-00005;2024-12-01;63,0
TUCA-00006;2024-05-01;55,0
TUCA-00007;2021-12-01;0,0
TUCA-00007;2022-04-01;69,0
TUCA-00007;2022-05-01;80,0
TUCA-00007;2023-04-01;17,0
TUCA-00007;2024-12-01;25,0
TUCA-00008;2021-08-01;0,0
TUCA-00009;2023-04-01;0,0
TUCA-00009;2025-10-01;37,0
TUCA-00011;2020-11-01;6,0
TUCA-00013;2020-02-01;0,0
TUCA-00013;2024-07-01;12,0
TV - 00001;2021-03-01;0,0
TV - 00002;2023-04-01;58,0
TV - 00004;2021-03-01;11,0
TV - 00004;2024-01-01;99,0
TV - 00004;2024-07-01;0,0
TV - 00005;2020-01-01;18,0
TV - 00007;2025-02-01;60,0
TV - 00007;2025-07-01;19,0
TV - 00009;2025-07-01;20,0
TV - 00010;2021-03-01;80,0
TV - 00010;2025-06-01;0,0
TV - 00012;2020-03-01;39,0
TV - 00012;2022-04-01;99,0
TV - 00012;2024-04-01;100,0
TV - 00013;2020-08-01;6,0
TZ-00001;2023-03-01;0,0
UNC-00002;2022-12-01;43,0
UNC-00003;2023-09-01;96,0
UNC-00003;2025-09-01;52,0
UNC-00004;2022-03-01;76,0
UNC-00004;2023-07-01;60,0
UNC-00005;2021-03-01;32,0
UNC-00005;2024-08-01;62,0
UNC-00006;2020-07-01;0,0
UNC-00006;2021-09-01;8,0
UNC-00006;2022-05-01;64,0
UNC-00007;2022-12-01;66,0
UNC-00007;2023-04-01;37,0
UNC-00008;2020-04-01;76,0
UNC-00008;2025-07-01;36,0
UNC-00010;2022-04-01;51,0
UNC-00010;2024-04-01;0,0
UNC-00010;2024-06-01;69,0
UNC-00010;2025-04-01;37,0
UNC-00014;2022-03-01;0,0
UNC-00014;2024-04-01;87,0
UNC-00015;2021-01-01;45,0
UNC-00016;2020-04-01;0,0
UNC-00016;2024-06-01;94,0
UNC-00017;2023-08-01;0,0
UNC-00017;2024-03-01;51,0
UNC-00018;2022-05-01;53,0
UNC-00018;2023-08-01;65,0
UNC-00019;2023-10-01;96,0
UNC-00020;2022-01-01;79,0
UNI-00001;2022-10-01;82,0
UNI-00003;2023-06-01;87,0
UNI-00003;2023-12-01;0,0
UNI-00003;2024-02-01;61,0
UNI-00004;2025-11-01;76,0
UNI-00005;2023-08-01;0,0
UNI-00006;2021-11-01;38,0
UNI-00006;2025-07-01;57,0
UNI-00007;2020-11-01;39,0
UNI-00007;2021-11-01;6,0
UNI-00008;2024-09-01;21,0
UNI-00008;2025-01-01;0,0
UNI-00010;2020-11-01;31,0
UNI-00011;2023-10-01;0,0
UNI-00011;2025-04-01;76,0
UNI-00012;2021-04-01;93,0
UNI-00012;2021-08-01;0,0
UNI-00012;2023-02-01;0,0
UNI-00013;2023-06-01;32,0
UNI-00014;2020-02-01;54,0
UNI-00014;2025-04-01;31,0
UNI-00015;2022-09-01;90,0
UNI-00016;2025-11-01;0,0
UNI-00017;2024-03-01;24,0
UNI-00021;2021-11-01;26,0
UNI-00021;2022-06-01;33,0
UNI-00021;2024-01-01;2,0
UNI-00024;2023-08-01;70,0
UNI-00024;2023-11-01;0,0
UNI-00024;2025-04-01;24,0
UPVC-00001;2024-05-01;99,0
UPVC-00001;2025-01-01;0,0
UPVC-00002;2023-11-01;91,0
UPVC-00003;2022-01-01;34,0
UPVC-00003;2025-06-01;0,0
VD-00001;2025-06-01;93,0
VD-00002;2020-06-01;45,0
VD-00003;2023-01-01;0,0
VD-00003;2025-05-01;0,0
VLLA-00001;2020-10-01;0,0
VLLA-00002;2020-01-01;0,0
VLLA-00002;2021-02-01;52,0
