Codigo;Descripcion;Fecha;Documento;Numero;Bodega;Entrada_unid;Salida_unid;Saldo_unid;Valor_Unitario;Costo_Unitario;precio_base;descuento_pct;valor_total;mes;trimestre
CPE-00679;CAJA DE PASE 350X350X210MM CIEGA (F.G. 1.20);2021-06-18;Entrada por Compra;DOC-21273;Almacen Punto de Ventas 1;0;13;-13;3344,8792086576464;2006,9275251945878;3344,8792086576464;7,032978107762501;43483,429712549405;6;2
'76;CAJA DE PASE RECT 100X50X55MM 3/4 (F.G. 1.50);2021-06-18;Guia de remision - R;DOC-72010;Almacen Punto de Ventas 1;35;0;35;1892,9804258674017;1135,788255520441;1892,9804258674017;3,457272017369842;66254,31490535906;6;2
CPE-00340;CAJA DE PASE 500X500X300MM (F.G 1.20);2021-06-18;Guia de remision - R;DOC-42973;Almacen Punto de Venta 2;0;28;-28;2595,14350480969;1557,086102885814;2595,14350480969;7,032985431172128;72664,01813467132;6;2
BANR-00044;BANDEJA RANURADA 850X150MM (F.G. 1.20);2021-06-18;Salida por Consumo;DOC-51886;Almacen Central;0;10;-10;2953,140523812753;1771,884314287652;2953,140523812753;4,590446805952263;29531,405238127532;6;2
'51;CAJA DE PASE 500X500X200MM CIEGA (F.G.1.50);2021-06-18;Salida por Consumo;DOC-68719;Almacen Punto de Venta 2;0;7;-7;3608,5036263207876;2165,1021757924723;3608,5036263207876;5,855683992131536;25259,525384245513;6;2
CPE-00597;CAJA DE PASE 1200X1200X200MM HCO ESP (F.G. 1.50);2021-06-19;Salida por Consumo;DOC-25063;Almacen Punto de Ventas 1;0;20;-20;3706,837134618237;2224,1022807709423;3706,837134618237;7,560674134379211;74136,74269236474;6;2
'37;TAPA TELEF. 650X350X130MM (F.G.1.20);2021-06-19;Entrada por Producci;DOC-50564;Almacen Central;0;25;-25;2642,144427180849;1585,2866563085095;2642,144427180849;3,2135576852663386;66053,61067952123;6;2
REDUC-00049;REDUCCION RANURADA DE 400X200MM (F°G° 2.00);2021-06-19;Entrada por Producci;DOC-16681;Almacen Central;0;29;-29;1418,6021226428236;851,1612735856942;1418,6021226428236;4,567832047964586;41139,46155664189;6;2
CR-00059;CURVA VERT. INTERNA 90° 150X100MM (F.G. 1.50);2021-06-19;Guia de remision - R;DOC-61599;Almacen Punto de Ventas 1;0;33;-33;1922,27314066338;1153,363884398028;1922,27314066338;0,9643638106550334;63435,01364189154;6;2
TR-00032;TEE  300X100MM  C/TAPA (F.G. 1.50);2021-06-20;Entrada por Producci;DOC-64014;Almacen Punto de Venta 2;0;13;-13;70,57863565331822;42,34718139199093;70,57863565331822;5,9288099473555995;917,5222634931368;6;2
CPE-00212;CAJA DE PASE 1200X500X200MM (F. G.0.70);2021-06-20;Salida por Consumo;DOC-79328;Almacen Central;0;42;-42;2476,4279952408665;1485,8567971445198;2476,4279952408665;2,6382868888663555;104009,97580011639;6;2
TPVC-00005;"TUBO DE 3/4""  /20MM SAP MARCA TUBOPLAST";2021-06-20;Salida por Consumo;DOC-17210;Almacen Central;15;0;15;3730,4182445749957;2238,2509467449972;3730,4182445749957;2,8480511701757063;55956,27366862493;6;2
CPE-00219;CAJA DE PASE 700X1400X250MM CIEGA (F.G. 1.20);2021-06-20;Entrada por Producci;DOC-36621;Almacen Punto de Venta 2;0;32;-32;3326,8029263064077;1996,0817557838445;3326,8029263064077;1,7937254057465324;106457,69364180505;6;2
CPE-01048;CAJA DE PASE 800X750X450MM CIEGA (F.G.1.20);2021-06-21;Entrada por Producci;DOC-57440;Almacen Central;0;28;-28;2591,5461371224987;1554,9276822734992;2591,5461371224987;4,494338380505495;72563,29183942996;6;2
CJBAME-00001;CAJA BANCO MEDIDOR 3990X200X200MM (F.G. 1.50);2021-06-21;Venta Tienda Sin Doc;DOC-45970;Almacen Central;0;5;-5;1417,1271656979352;850,2762994187611;1417,1271656979352;1,4719645775973533;7085,635828489676;6;2
CPE-00356;CAJA DE PASE 600X1100X250MM CIEGA (F. G. 1.50);2021-06-21;Entrada por Compra;DOC-33911;Almacen Central;5;0;5;2003,3143253294609;1201,9885951976764;2003,3143253294609;2,579996785310823;10016,571626647305;6;2
TOR-00001;TORNILLO AUTOPERFORANTE DE 8 x 1 CABEZA EXAGONAL;2021-06-21;Entrada por Producci;DOC-96595;Almacen Punto de Venta 2;0;50;-50;1223,3985354496306;734,0391212697783;1223,3985354496306;9,799408132008512;61169,92677248153;6;2
CJBAME-00096;CAJA BANCO MEDIDOR 1890X250X250MM (F.G. 1.50);2021-06-21;Venta Tienda Sin Doc;DOC-49219;Almacen Central;0;20;-20;830,4138720210576;498,24832321263455;830,4138720210576;2,2921855572880903;16608,277440421152;6;2
CPE-00473;CAJA DE PASE 100X55X40MM CIEGA (F.G. 1.50);2021-06-22;Guia de remision - R;DOC-23575;Almacen Punto de Venta 2;0;27;-27;2226,7107086874107;1336,0264252124464;2226,7107086874107;6,7092514510765735;60121,18913456009;6;2
T-00001;TIERRA CHACRA;2021-06-22;Salida por Consumo;DOC-90403;Almacen Punto de Venta 2;0;44;-44;2742,058590147112;1645,2351540882673;2742,058590147112;4,8615586741786645;120650,57796647293;6;2
GA-00071;GABINETE ADOSABLE 1100X750X150MM (F.G. 1.20);2021-06-23;Salida por Consumo;DOC-30043;Almacen Punto de Venta 2;0;27;-27;38,30995377649185;22,98597226589511;38,30995377649185;8,563556139729908;1034,36875196528;6;2
CPE-00902;CAJA DE PASE 400X400X200MM 2 (F.G. 0.90);2021-06-23;Salida por Consumo;DOC-58403;Almacen Punto de Ventas 1;0;46;-46;3514,5323862634896;2108,719431758094;3514,5323862634896;0,36170114774900286;161668,48976812052;6;2
CR-00114;CURVA VERTICAL  ESCALERILLA  EXT. 200X100MM C/TAPA (F.G. 1.20);2021-06-23;Salida por Consumo;DOC-26583;Almacen Central;0;27;-27;1369,7882625788961;821,8729575473377;1369,7882625788961;5,690248448798133;36984,2830896302;6;2
CPE-00020;CAJA DE PASE 100X100X75MM CIEGA (F.G. 1.20).;2021-06-23;Entrada por Compra;DOC-14166;Almacen Central;0;4;-4;1778,7846002213855;1067,2707601328314;1778,7846002213855;5,680664972036656;7115,138400885542;6;2
CPE-00676;CAJA DE PASE 200X200X50MM CIEGA (F.G. 1.20);2021-06-24;Guia de remision - R;DOC-29710;Almacen Central;49;0;49;3779,664163689163;2267,7984982134976;3779,664163689163;1,5045208345180638;185203,54402076898;6;2
CP-00002;CAJA DE PASE 100X100X50MM  1/2 (F. G. 0.75).;2021-06-24;Guia de remision - R;DOC-64943;Almacen Punto de Ventas 1;0;6;-6;22,588953099852493;13,553371859911495;22,588953099852493;1,3410003140353965;135,53371859911496;6;2
BANR-00021;BANDEJA RANURADA 600X100X2400MM C/TAPA (F.G. 1.50);2021-06-24;Entrada por Compra;DOC-31845;Almacen Central;11;0;11;1434,6817530359322;860,8090518215593;1434,6817530359322;4,322114762598762;15781,499283395253;6;2
CPE-00897;CAJA DE PASE 200X200X80MM 3/4 (F.G. 1.20);2021-06-24;Guia de remision - R;DOC-70517;Almacen Central;0;22;-22;2384,9877802216756;1430,9926681330053;2384,9877802216756;0,25321573535463715;52469,73116487687;6;2
CPE-00900;CAJA DE PASE 300X300X120MM 1 1/4 (F. G. 0.90);2021-06-25;Entrada por Producci;DOC-91565;Almacen Punto de Venta 2;0;30;-30;3542,9591977239643;2125,7755186343784;3542,9591977239643;3,75998120300044;106288,77593171893;6;2
CPE-01087;CAJA DE PASE 1150X300X300MM CIEGA (F.G. 1.50);2021-06-25;Venta Tienda Sin Doc;DOC-64294;Almacen Punto de Venta 2;0;19;-19;3428,1632836020117;2056,897970161207;3428,1632836020117;0,11614462770155543;65135,10238843822;6;2
TM-00008;TOMACORRIENTE DOBLE IDROBOX HERMETICO 20AMP-250V;2021-06-25;Venta Tienda Sin Doc;DOC-26289;Almacen Punto de Ventas 1;0;38;-38;3086,2415446032737;1851,744926761964;3086,2415446032737;3,234731998771785;117277,1786949244;6;2
CPE-00418;CAJA DE PASE 450X450X100MM  (F. G. 1.50);2021-06-25;Venta Tienda Sin Doc;DOC-83604;Almacen Punto de Ventas 1;0;19;-19;1595,1015325211554;957,0609195126932;1595,1015325211554;5,242145017644175;30306,929117901953;6;2
TPB-0002;TAPA BISELADA 260X260MM (F.G.1.20);2021-06-26;Guia de remision - R;DOC-52545;Almacen Punto de Venta 2;0;44;-44;4489,159903553276;2693,495942131966;4489,159903553276;4,556446398128661;197523,03575634415;6;2
CPE-00919;CAJA 642 3/4 (F. G. 0.75);2021-06-26;Guia de remision - R;DOC-24903;Almacen Punto de Venta 2;0;5;-5;4252,090274950796;2551,2541649704776;4252,090274950796;7,451343341422339;21260,45137475398;6;2
CPE-00604;CAJA DE PASE 750X750X250MM HCO ESP (F.G.1.50);2021-06-26;Salida por Consumo;DOC-16363;Almacen Punto de Ventas 1;0;5;-5;1809,8155675609169;1085,88934053655;1809,8155675609169;5,600807468552701;9049,077837804583;6;2
TR-00004;TEE HORIZONTAL 90° RANU 200X100MM C/TAPA (F.G. 1.50);2021-06-27;Venta Tienda Sin Doc;DOC-82337;Almacen Punto de Venta 2;0;33;-33;762,1886934207243;457,3132160524346;762,1886934207243;7,8415843171407555;25152,226882883904;6;2
GECI-00002;GAB CONTRA INCEN  ADOSAR 700X590X200MM (F.G. 1.20);2021-06-27;Guia de remision - R;DOC-81311;Almacen Punto de Ventas 1;1;0;1;3292,8379260415727;1975,7027556249436;3292,8379260415727;0,47674750899431406;3292,8379260415727;6;2
CJBAME-00050;CAJA BANCO MEDIDOR 1820X200X200MM CIEGA (F.G. 1.50);2021-06-27;Guia de remision - R;DOC-82425;Almacen Central;0;7;-7;4615,563367838299;2769,3380207029795;4615,563367838299;2,845105386061866;32308,943574868095;6;2
'5;CINTA DE EMBALAJE;2021-06-27;Salida por Consumo;DOC-71527;Almacen Punto de Ventas 1;0;13;-13;3650,5897927552887;2190,353875653173;3650,5897927552887;6,880561675547629;47457,66730581875;6;2
CPE-00364;CAJA DE PASE 1000x1000x400MM CIEGA (F.G. 1.50);2021-06-28;Salida por Consumo;DOC-72138;Almacen Punto de Ventas 1;0;17;-17;278,30357878915277;166,98214727349165;278,30357878915277;6,079938178556004;4731,160839415597;6;2
CPEH-00028;CAJA DE PASE 150X150X100MM HERMETICA (F.G. 0.90);2021-06-28;Entrada por Producci;DOC-82882;Almacen Central;0;45;-45;4515,733624505039;2709,4401747030233;4515,733624505039;2,745285416051079;203208,01310272678;6;2
CPE-00504;CAJA DE PASE 700X900X300MM (F. G. 1.50);2021-06-28;Venta Tienda Sin Doc;DOC-58582;Almacen Punto de Venta 2;0;20;-20;2074,1542721207734;1244,492563272464;2074,1542721207734;7,815123254981867;41483,08544241547;6;2
COCSIM-00002;"CONECTOR RECTO CONDUIT FLEXIBLE EMT 20MM/ 3/4"" -UL";2021-06-29;Salida por Consumo;DOC-94873;Almacen Central;0;9;-9;1407,5916680991652;844,555000859499;1407,5916680991652;2,962537728953243;12668,325012892486;6;2
TR-00026;TEE 400X100MM (F.G. 1.20);2021-06-29;Salida por Consumo;DOC-33689;Almacen Central;0;18;-18;585,8488429385731;351,5093057631438;585,8488429385731;9,149029814019423;10545,279172894316;6;2
TBC-00035;TUBERIA CONDUIT FLEXIBLE PESADO LIQUID TIGTH EXT 40MM 1 ½;2021-06-30;Entrada por Producci;DOC-17446;Almacen Punto de Ventas 1;0;32;-32;2379,500511764104;1427,7003070584624;2379,500511764104;7,125636385164526;76144,01637645133;6;2
CCL-00017;CAJA CONDULET TIPO LL 1  1/2;2021-06-30;Venta Tienda Sin Doc;DOC-55330;Almacen Punto de Ventas 1;0;49;-49;2135,7002439516973;1281,4201463710183;2135,7002439516973;6,956033845801919;104649,31195363317;6;2
CPE-01107;CAJA DE PASE 130X130X150MM 3/4 S/TAPA (F.G 0.75).;2021-07-01;Salida por Consumo;DOC-10432;Almacen Punto de Venta 2;0;14;-14;2781,464466773769;1668,8786800642613;2781,464466773769;6,070340635396406;38940,50253483276;7;3
CJBAME-00138;BANCO DE MEDIDORES 1470X150X200MM CIEGA(F°G°1.50);2021-07-01;Venta Tienda Sin Doc;DOC-91047;Almacen Central;12;0;12;636,5084473897963;381,9050684338778;636,5084473897963;0,4114689872687183;7638,101368677555;7;3
CR-00022;CURVA HORIZONTAL 90° 800X100MM (F.G. 1.20);2021-07-02;Guia de remision - R;DOC-26356;Almacen Punto de Venta 2;0;45;-45;372,7745409332186;223,66472455993116;372,7745409332186;2,02811045224494;16774,854341994836;7;3
CPE-00636;CAJA DE PASE 150X55X150MM (F.G. 0.70);2021-07-02;Salida por Consumo;DOC-84355;Almacen Punto de Ventas 1;0;22;-22;3508,6328971234357;2105,1797382740615;3508,6328971234357;4,803181805990473;77189,92373671559;7;3
BANR-00044;BANDEJA RANURADA 850X150MM (F.G. 1.20);2021-07-02;Entrada por Producci;DOC-85233;Almacen Central;0;21;-21;3975,9060055409077;2385,5436033245446;3975,9060055409077;7,3650813295829645;83494,02611635906;7;3
TPM-00001;TAPA CON MARCO 250X250MM (F.G 1.50);2021-07-02;Guia de remision - R;DOC-49631;Almacen Central;5;0;5;3287,3038066244553;1972,382283974673;3287,3038066244553;3,2654532009016823;16436,519033122277;7;3
TR-00031;TEE RANURADA 500X150MM  C/T(F.G. 1.50);2021-07-02;Guia de remision - R;DOC-65050;Almacen Punto de Ventas 1;0;49;-49;4072,2285272478266;2443,337116348696;4072,2285272478266;9,571014846726841;199539,1978351435;7;3
CPE-00412;CAJA DE PASE 600X400X100MM HCO ESP (F. G. 1.50);2021-07-03;Entrada por Producci;DOC-44443;Almacen Punto de Venta 2;0;2;-2;1542,6293823908504;925,5776294345102;1542,6293823908504;4,256634656263252;3085,258764781701;7;3
TPF-00002;TAPA FINAL 100X90mm (F°G° 1.50);2021-07-03;Entrada por Producci;DOC-11484;Almacen Punto de Ventas 1;0;47;-47;4227,983467589354;2536,7900805536124;4227,983467589354;0,680442995887719;198715,22297669965;7;3
CPE-00422;CAJA DE PASE 700X700X250MM  CIEGA (F.G.1.50);2021-07-04;Venta Tienda Sin Doc;DOC-37824;Almacen Punto de Venta 2;0;24;-24;4813,778506087208;2888,2671036523247;4813,778506087208;6,321097839699456;115530,684146093;7;3
CPE-00982;CAJA DE PASE 350X300X120MM CIEGA (F.G. 1.20);2021-07-04;Salida por Consumo;DOC-68309;Almacen Punto de Venta 2;0;47;-47;3329,0257819265175;1997,4154691559104;3329,0257819265175;9,260639610103452;156464,21175054632;7;3
ABZ-00026;"ABRAZADERA UNISTRUT 2 1/2"" EMT - RIGID";2021-07-04;Entrada por Compra;DOC-31452;Almacen Punto de Ventas 1;0;44;-44;1320,2013047603261;792,1207828561957;1320,2013047603261;7,737812777550635;58088,85740945435;7;3
COCSIM-00001;"CONECTOR RECTO SIMPLE EMT 20MM/ 3/4"" -UL";2021-07-04;Salida por Consumo;DOC-52478;Almacen Central;0;27;-27;4179,143458525179;2507,4860751151073;4179,143458525179;6,148586166231196;112836,87338017984;7;3
CPE-00372;CAJA DE PASE 300X350X200MM CIEGA (F.G.1.50);2021-07-05;Entrada por Producci;DOC-42476;Almacen Punto de Ventas 1;0;13;-13;1159,3126355967804;695,5875813580682;1159,3126355967804;8,601195341344306;15071,064262758146;7;3
CR-00068;CURVA HORIZONTAL 90° 1000X100MM (F.G. 1.50);2021-07-05;Salida por Consumo;DOC-13313;Almacen Central;0;48;-48;4376,278435367666;2625,7670612205998;4376,278435367666;9,46779522162053;210061,364897648;7;3
CPE-00234;CAJA DE PASE 600X300X150MM CIEGA (F. G. 1.50);2021-07-05;Salida por Consumo;DOC-10458;Almacen Punto de Venta 2;0;38;-38;1590,3954164223621;954,2372498534172;1590,3954164223621;6,655907691133161;60435,025824049764;7;3
CPE-00148;CAJA DE PASE 300X300X120MM CIEGA (F. G. 1.50);2021-07-06;Entrada por Compra;DOC-61675;Almacen Punto de Venta 2;0;41;-41;893,4347675546703;536,0608605328022;893,4347675546703;2,4176295120999214;36630,82546974148;7;3
'91;PLANCHA GALVANIZADA F°G° 0.65 (1200x2400mm);2021-07-06;Venta Tienda Sin Doc;DOC-67407;Almacen Punto de Venta 2;23;0;23;205,45039655747004;123,27023793448203;205,45039655747004;1,2536916348255922;4725,359120821811;7;3
UNI-00019;UNION PARA BANDEJA RANURADA 500X150MM C/P  (F.G. 1.20);2021-07-07;Guia de remision - R;DOC-86600;Almacen Punto de Venta 2;0;21;-21;3203,010259796804;1921,8061558780823;3203,010259796804;8,757568554568639;67263,21545573288;7;3
CPE-00849;CAJA DE PASE 700X700X600MM CIEGA (F.G. 1.20);2021-07-07;Entrada por Producci;DOC-23446;Almacen Punto de Venta 2;0;50;-50;708,6006598367054;425,16039590202325;708,6006598367054;3,5358004737467432;35430,03299183527;7;3
CPE-01042;CAJA DE PASE 250X250X100MM (F. G. 0.80).;2021-07-07;Entrada por Producci;DOC-95051;Almacen Punto de Venta 2;0;4;-4;1416,0013549305938;849,6008129583563;1416,0013549305938;3,6031336833340974;5664,005419722375;7;3
CTF-E-00015;CAJA TELEF. 600X350X150MM CIEGA (F.G. 1.20) C/ CHAPA PUSH;2021-07-08;Entrada por Compra;DOC-63819;Almacen Punto de Venta 2;0;27;-27;1636,900433573837;982,1402601443021;1636,900433573837;8,103595811822675;44196,3117064936;7;3
CR-00075;CURVA VERTICAL RANURADA 650X100 (F°G°1.50);2021-07-08;Entrada por Producci;DOC-74979;Almacen Punto de Venta 2;0;49;-49;3861,662892588138;2316,9977355528827;3861,662892588138;9,349863475920877;189221,48173681877;7;3
CPE-00656;CAJA DE PASE 1000X1000X600MM CIEGA (F. G. 1.50);2021-07-08;Entrada por Producci;DOC-15518;Almacen Punto de Venta 2;0;6;-6;83,25941504376256;49,95564902625753;83,25941504376256;5,0677770042399;499,5564902625754;7;3
TPBJ-00002;TAPA PARA BANDEJA 300X100X2400MM (F.G. 1.50);2021-07-09;Guia de remision - R;DOC-83228;Almacen Punto de Ventas 1;0;47;-47;1692,5475814264134;1015,528548855848;1692,5475814264134;2,155731384190862;79549,73632704144;7;3
CPE-00702;CAJA DE PASE 950X600X250MM HCO ESP (F.G. 1.20);2021-07-09;Entrada por Producci;DOC-98753;Almacen Punto de Venta 2;0;46;-46;1707,0525759398174;1024,2315455638904;1707,0525759398174;8,982560674501297;78524,4184932316;7;3
TBC-00017;TUBERIA CONDUIT FLEXIBLE LIVIANO 32MM 1 1/4;2021-07-09;Salida por Consumo;DOC-90244;Almacen Punto de Venta 2;0;22;-22;1993,9354984204074;1196,3612990522445;1993,9354984204074;6,330323910507233;43866,58096524896;7;3
TPM-00004;TAPA CON MARCO 250X250MM (F.G 1.20);2021-07-09;Entrada por Compra;DOC-18099;Almacen Central;0;49;-49;3488,34269250325;2093,0056155019497;3488,34269250325;3,876499204300894;170928,79193265925;7;3
CTR-0001;CONTACTOR 300AMP;2021-07-09;Guia de remision - R;DOC-98191;Almacen Punto de Ventas 1;0;7;-7;1928,3372344140066;1157,002340648404;1928,3372344140066;9,916598762947284;13498,360640898047;7;3
CPE-00256;CAJA DE PASE 100X100X25MM (F. G. 1.50);2021-07-10;Guia de remision - R;DOC-36213;Almacen Punto de Ventas 1;0;43;-43;274,935967995437;164,9615807972622;274,935967995437;6,65323144784953;11822,246623803792;7;3
CEO-016;CAJA OCTOG 100X55MM BR 1/2 (F.G 1.20).;2021-07-10;Venta Tienda Sin Doc;DOC-68219;Almacen Punto de Venta 2;0;40;-40;1733,3389538253941;1040,0033722952364;1733,3389538253941;7,599479157069094;69333,55815301577;7;3
CPE-00350;CAJA DE PASE 600X900X300MM (F. G. 1.50);2021-07-11;Entrada por Compra;DOC-50857;Almacen Central;11;0;11;800,6912866411197;480,4147719846718;800,6912866411197;5,083815735452648;8807,604153052318;7;3
UNC-00006;"UNION EMT 100MM/ 4"" -UL";2021-07-11;Salida por Consumo;DOC-29781;Almacen Punto de Venta 2;0;23;-23;4078,040420782163;2446,824252469298;4078,040420782163;8,108189899073409;93794,92967798974;7;3
REDUC-00030;REDUCCION DE 400X100MM A 250X100MM C/TAPA (F°G°1.50);2021-07-11;Salida por Consumo;DOC-45702;Almacen Punto de Venta 2;0;37;-37;250,34776933078228;150,20866159846938;250,34776933078228;0,2416578824322546;9262,867465238945;7;3
CEO-019;CAJA OCTOG 100X50MM BR 3/4 (F.G 0.90).;2021-07-11;Salida por Consumo;DOC-19657;Almacen Punto de Ventas 1;0;38;-38;2201,0745903796656;1320,6447542277992;2201,0745903796656;6,056785267342129;83640,83443442729;7;3
CPE-00181;CAJA EQUIPOTENCIAL ADOSABLE 300X300X150MM (F. G. 1.50);2021-07-12;Salida por Consumo;DOC-31886;Almacen Central;32;0;32;3613,9348126715627;2168,3608876029375;3613,9348126715627;2,945432560451505;115645,91400549;7;3
CPE-00940;CAJA DE PASE 250X300X150MM CIEGA (F.G. 1.20);2021-07-12;Entrada por Producci;DOC-20698;Almacen Punto de Ventas 1;0;16;-16;4628,070452741481;2776,8422716448886;4628,070452741481;0,080915451605994;74049,1272438637;7;3
CPE-00154;CAJA EQUIPOTENCIAL ADOSABLE 800X400X150MM (F.G. 1.50);2021-07-13;Entrada por Producci;DOC-52334;Almacen Punto de Ventas 1;7;0;7;3010,9349679417182;1806,560980765031;3010,9349679417182;7,931807053815373;21076,54477559203;7;3
TP-0013;TAPA CIEGA 300X500MM (F.G. 0.75);2021-07-13;Venta Tienda Sin Doc;DOC-87756;Almacen Punto de Venta 2;0;41;-41;1120,414178141788;672,2485068850727;1120,414178141788;8,710281148137813;45936,98130381331;7;3
SOP-00004;SOPORTE DE PARED DE RIEL UNISTRUT 300MM (F.G. 1.50);2021-07-13;Venta Tienda Sin Doc;DOC-46680;Almacen Punto de Venta 2;0;2;-2;4393,269862447913;2635,9619174687473;4393,269862447913;6,939457988266808;8786,539724895825;7;3
CR-00078;CURVA RANURADA 45° 300X150MM CON TAPA  (F°G°1.20);2021-07-13;Guia de remision - R;DOC-84165;Almacen Central;0;12;-12;1049,845027809166;629,9070166854996;1049,845027809166;7,992248772634208;12598,140333709991;7;3
CPE-00396;"CAJA DE PASE 150X150X100MM 1"" (F.G. 0.90)";2021-07-13;Entrada por Producci;DOC-84729;Almacen Punto de Ventas 1;0;42;-42;1897,9026695735874;1138,7416017441524;1897,9026695735874;5,678648539209751;79711,91212209067;7;3
CR-00016;CURVA VERTICAL INTERNA 90° 200X100MM C/TAPA (F.G. 1.50);2021-07-14;Entrada por Producci;DOC-96767;Almacen Punto de Ventas 1;0;11;-11;2566,5224835181207;1539,9134901108723;2566,5224835181207;7,493885273457289;28231,747318699327;7;3
CTF-00030;CAJA TELEF. 400X400X200MM  (F.G. 1.20);2021-07-14;Entrada por Producci;DOC-19506;Almacen Central;0;30;-30;2861,663806997276;1716,9982841983656;2861,663806997276;5,49565314205267;85849,91420991828;7;3
CTF-00035;CAJA TELEF. 500X500X250MM  (F.G. 1.50);2021-07-15;Venta Tienda Sin Doc;DOC-26455;Almacen Central;4;0;4;743,5857733959374;446,15146403756245;743,5857733959374;0,8144364500800361;2974,3430935837496;7;3
CPEH-00048;CAJA DE PASE 300X300X150MM HERMETICA (F.G. 1.50);2021-07-15;Guia de remision - R;DOC-52149;Almacen Central;0;47;-47;4067,194413246958;2440,3166479481747;4067,194413246958;0,29917667915195567;191158,13742260702;7;3
SCHU-0001;CAJA SCHUKO 130X70X50MM  3/4 (F. G. 0.90).;2021-07-15;Salida por Consumo;DOC-62868;Almacen Punto de Ventas 1;28;0;28;561,1870771361189;336,7122462816713;561,1870771361189;8,75037121057843;15713,238159811328;7;3
